EMPIRICAL,ENGINEERING,OTHERS,THEORETICAL,order_id
0.1748782843351364,0.802043616771698,0.009477934800088406,0.19848155975341797,T00077
0.11034004390239716,0.6627336144447327,0.06369943916797638,0.27307558059692383,T00078
0.2359064817428589,0.6927810311317444,0.007209576200693846,0.5157369375228882,T00079
0.3730059564113617,0.4023244380950928,0.006035865284502506,0.5489936470985413,T00080
0.13858109712600708,0.3758965730667114,0.011350434273481369,0.5583653450012207,T00081
0.6358382701873779,0.2846648395061493,0.029905986040830612,0.2617150843143463,T00082
0.040914565324783325,0.4424169659614563,0.005429448094218969,0.7770805358886719,T00083
0.0820828229188919,0.7107259631156921,0.006270722486078739,0.7200078368186951,T00084
0.3136124610900879,0.3629230856895447,0.027379142120480537,0.5202296376228333,T00085
0.043800171464681625,0.8271468281745911,0.005650665611028671,0.22073054313659668,T00086
0.13689221441745758,0.7515431642532349,0.0016164198750630021,0.6564156413078308,T00087
0.22593647241592407,0.6362918019294739,0.010562577284872532,0.5175092816352844,T00088
0.04149126634001732,0.14098964631557465,0.006337705533951521,0.9631755352020264,T00089
0.04747370630502701,0.2955242991447449,0.0047350116074085236,0.8104404211044312,T00090
0.6018009185791016,0.3426905572414398,0.025041474029421806,0.2686225473880768,T00091
0.13032276928424835,0.7736493349075317,0.010070030577480793,0.3814849257469177,T00092
0.5616458654403687,0.3168236315250397,0.0060729957185685635,0.28456515073776245,T00093
0.36788174510002136,0.28900036215782166,0.010471808724105358,0.6784818768501282,T00094
0.07490058243274689,0.9331274032592773,0.005820501130074263,0.26626989245414734,T00095
0.015451578423380852,0.18458856642246246,0.0021768929436802864,0.9479260444641113,T00096
0.05484912171959877,0.67791748046875,0.0015666179824620485,0.7781548500061035,T00097
0.32782307267189026,0.2577444612979889,0.014015725813806057,0.7435842752456665,T00098
0.0208709929138422,0.09421375393867493,0.006823996547609568,0.9824977517127991,T00099
0.13794052600860596,0.21311281621456146,0.2669707238674164,0.6201572418212891,T00100
0.0015049170469865203,0.002283259527757764,0.0015626171370968223,0.9998657703399658,T00101
0.216584250330925,0.6482384204864502,0.0028778649866580963,0.6872180104255676,T00102
0.07370968163013458,0.35296621918678284,0.008113568648695946,0.7820722460746765,T00103
0.16429820656776428,0.6978716254234314,0.00755731575191021,0.6172938346862793,T00104
0.2452745884656906,0.6488845348358154,0.0318298377096653,0.2905290424823761,T00105
0.0611918605864048,0.5293144583702087,0.0021550047677010298,0.8075253367424011,T00106
0.06551782786846161,0.2155846655368805,0.002337840385735035,0.8862873911857605,T00107
0.44115108251571655,0.3852233290672302,0.02596752904355526,0.5139910578727722,T00108
0.10819077491760254,0.9378263354301453,0.0335739366710186,0.10111331939697266,T00109
0.026931054890155792,0.5808336138725281,0.0007060704519972205,0.8822486400604248,T00110
0.4448731541633606,0.3935021460056305,0.027050383388996124,0.4566803574562073,T00111
0.146454319357872,0.7946639060974121,0.03833570331335068,0.17541208863258362,T00112
0.2049010545015335,0.7536093592643738,0.02220359444618225,0.2549123764038086,T00113
0.11611334979534149,0.7697845101356506,0.004760702606290579,0.4802868664264679,T00114
0.4347093105316162,0.6718077659606934,0.005418762098997831,0.4171542525291443,T00115
0.2896760106086731,0.43857356905937195,0.01735476218163967,0.3669199049472809,T00116
0.2551287114620209,0.47323575615882874,0.00493025965988636,0.6034267544746399,T00117
0.26363542675971985,0.6336883306503296,0.017608487978577614,0.39063912630081177,T00118
0.27634140849113464,0.8795655369758606,0.08720820397138596,0.06716469675302505,T00119
0.20929034054279327,0.11772691458463669,0.012042388319969177,0.9461995959281921,T00120
0.006138988304883242,0.009859045967459679,0.0010354709811508656,0.9986132383346558,T00121
0.12711629271507263,0.28471988439559937,0.35770612955093384,0.46647754311561584,T00122
0.005080752540379763,0.005400497931987047,0.002426210092380643,0.9986794590950012,T00123
0.057861246168613434,0.5624712109565735,0.029731152579188347,0.5191461443901062,T00124
0.09640371054410934,0.47924134135246277,0.04290231689810753,0.5502212047576904,T00125
0.3642836809158325,0.3719578683376312,0.02858084626495838,0.2099965512752533,T00126
0.2091497778892517,0.3028215765953064,0.0019733733497560024,0.8593608736991882,T00127
0.05317802354693413,0.10991671681404114,0.0013250216143205762,0.9827895164489746,T00128
0.40890011191368103,0.588243842124939,0.014738870784640312,0.20110160112380981,T00129
0.22402317821979523,0.7809382677078247,0.008455892093479633,0.19207459688186646,T00130
0.19777286052703857,0.19316144287586212,0.0032714754343032837,0.7864102125167847,T00131
0.08674565702676773,0.7793586254119873,0.004048098810017109,0.7029639482498169,T00132
0.23861902952194214,0.8784277439117432,0.0075346725061535835,0.1793055236339569,T00133
0.43770483136177063,0.290362685918808,0.011168258264660835,0.3743576407432556,T00134
0.24292312562465668,0.4010988473892212,0.08205021172761917,0.434525728225708,T00135
0.6856414675712585,0.48977312445640564,0.014324367046356201,0.1298152357339859,T00136
0.15305598080158234,0.07930629700422287,0.046705398708581924,0.9286917448043823,T00137
0.17157557606697083,0.45216283202171326,0.006943719927221537,0.7189652919769287,T00138
0.21860095858573914,0.33357545733451843,0.005703205242753029,0.8440006971359253,T00139
0.06470831483602524,0.6123747229576111,0.0023338354658335447,0.8208874464035034,T00140
0.015873471274971962,0.012163625098764896,0.004736337345093489,0.9943167567253113,T00141
0.28517693281173706,0.5207774043083191,0.0063397386111319065,0.6799135804176331,T00142
0.2570793926715851,0.10089106112718582,0.008847630582749844,0.9276480078697205,T00143
0.05519767105579376,0.02674342505633831,0.004408802837133408,0.9883191585540771,T00144
0.03729834407567978,0.46959781646728516,0.0015235940227285028,0.8857585191726685,T00145
0.17038191854953766,0.09717871993780136,0.011260216124355793,0.914400041103363,T00146
0.16370312869548798,0.9056899547576904,0.023869222030043602,0.13511373102664948,T00147
0.5752397179603577,0.5586715340614319,0.020986851304769516,0.1316007822751999,T00148
0.16807585954666138,0.7360585927963257,0.005278301425278187,0.2912631928920746,T00149
0.021457215771079063,0.8135330677032471,0.018229026347398758,0.45724037289619446,T00150
0.36402419209480286,0.3901967704296112,0.04959188774228096,0.41243869066238403,T00151
0.2580047845840454,0.7646232843399048,0.00816712249070406,0.29899483919143677,T00152
0.47234946489334106,0.489612877368927,0.0024649500846862793,0.5251138210296631,T00153
0.3567160367965698,0.4263737201690674,0.013517865911126137,0.5740978717803955,T00154
0.02666158229112625,0.05569204315543175,0.0026543443091213703,0.9916353225708008,T00155
0.6075687408447266,0.4414072334766388,0.01525190845131874,0.4326983690261841,T00156
0.06039043143391609,0.4387550950050354,0.002418405842036009,0.8365454077720642,T00157
0.01348097249865532,0.02269020676612854,0.0036191586405038834,0.9947159886360168,T00158
0.09209615737199783,0.783186137676239,0.003342908341437578,0.6870986223220825,T00159
0.038347359746694565,0.018868375569581985,0.007265425752848387,0.9879118204116821,T00160
0.07400806993246078,0.8264550566673279,0.009230257011950016,0.46728938817977905,T00161
0.1603211760520935,0.44413796067237854,0.015857992693781853,0.6835076808929443,T00162
0.7369639873504639,0.16314451396465302,0.07046037167310715,0.26602721214294434,T00163
0.27130359411239624,0.7748258113861084,0.0036856653168797493,0.3813186585903168,T00164
0.11202361434698105,0.5446584224700928,0.006237903609871864,0.71748948097229,T00165
0.3873766362667084,0.5216383934020996,0.018130585551261902,0.36886999011039734,T00166
0.43662726879119873,0.7031723856925964,0.02580217644572258,0.15741319954395294,T00167
0.27913597226142883,0.6329032778739929,0.004190394189208746,0.4227188229560852,T00168
0.07597179710865021,0.43046724796295166,0.002882361877709627,0.8426249027252197,T00169
0.4166519045829773,0.7661663293838501,0.031454671174287796,0.10324804484844208,T00170
0.02672942541539669,0.4481128454208374,0.004341668915003538,0.9268057942390442,T00171
0.06345959007740021,0.03419166058301926,0.00888941902667284,0.990212619304657,T00172
0.24163669347763062,0.7071492671966553,0.013623635284602642,0.29647591710090637,T00173
0.19559454917907715,0.3083447217941284,0.005785164888948202,0.8467826247215271,T00174
0.1271832436323166,0.15531301498413086,0.015090427361428738,0.8073461055755615,T00175
0.4420960545539856,0.7371050119400024,0.01595117151737213,0.17256799340248108,T00176
0.03596269339323044,0.2440013438463211,0.0012771495385095477,0.9463333487510681,T00177
0.18649077415466309,0.5059177875518799,0.00687618600204587,0.7439218759536743,T00178
0.12363708764314651,0.7930300235748291,0.013817108236253262,0.24323266744613647,T00179
0.1716524213552475,0.6272478103637695,0.0185160581022501,0.4334314465522766,T00180
0.4230494201183319,0.749804675579071,0.007857461459934711,0.18474775552749634,T00181
0.252246230840683,0.7167553305625916,0.004141605459153652,0.3673335313796997,T00182
0.1376352459192276,0.3896261155605316,0.02863420732319355,0.7343336939811707,T00183
0.19799940288066864,0.47616568207740784,0.04783950373530388,0.38935238122940063,T00184
0.1003880649805069,0.6124119162559509,0.0033122131135314703,0.5473007559776306,T00185
0.17006710171699524,0.49424710869789124,0.010951326228678226,0.7150561809539795,T00186
0.49879637360572815,0.7591639757156372,0.004749960731714964,0.1259426772594452,T00187
0.8989199995994568,0.10794858634471893,0.06078070029616356,0.10516805946826935,T00188
0.03830336406826973,0.5682931542396545,0.0020266135688871145,0.8489686250686646,T00189
0.36508601903915405,0.3828836977481842,0.0029598819091916084,0.8033228516578674,T00190
0.3395783007144928,0.7750398516654968,0.01941600814461708,0.22509747743606567,T00191
0.3246557116508484,0.40797194838523865,0.013218647800385952,0.713322103023529,T00192
0.07947243005037308,0.10655641555786133,0.001982735935598612,0.9718695878982544,T00193
0.11533677577972412,0.6871896982192993,0.0037944286596029997,0.5063174366950989,T00194
0.13729903101921082,0.44022873044013977,0.2077450454235077,0.35657116770744324,T00195
0.024623993784189224,0.869171142578125,0.01151138823479414,0.3635728061199188,T00196
0.08789826184511185,0.22283020615577698,0.0023896703496575356,0.9184347987174988,T00197
0.05676160752773285,0.6328058242797852,0.01438018586486578,0.5712911486625671,T00198
0.10948491096496582,0.8674378395080566,0.015036236494779587,0.276381254196167,T00199
0.0860820859670639,0.5998697280883789,0.09549277275800705,0.30525344610214233,T00200
0.12085461616516113,0.842058002948761,0.011698884889483452,0.29883429408073425,T00201
0.4017084538936615,0.8189146518707275,0.016450876370072365,0.12164931744337082,T00202
0.07108691334724426,0.16677188873291016,0.0060121724382042885,0.9673355221748352,T00203
0.03564206138253212,0.16856132447719574,0.009655240923166275,0.9709743857383728,T00204
0.20271198451519012,0.48788970708847046,0.02311548963189125,0.5070162415504456,T00205
0.06079612299799919,0.4876043200492859,0.002974209375679493,0.7940890789031982,T00206
0.25513955950737,0.44223731756210327,0.005988207180052996,0.7487261891365051,T00207
0.22090090811252594,0.7767013907432556,0.016336726024746895,0.1858164221048355,T00208
0.7747510671615601,0.6488918662071228,0.01540940161794424,0.05520187318325043,T00209
0.04009724035859108,0.12254489958286285,0.0010275690583512187,0.9760846495628357,T00210
0.08778389543294907,0.5116904973983765,0.002596092177554965,0.5768253207206726,T00211
0.06956499814987183,0.7703350782394409,0.0005588076310232282,0.8253984451293945,T00212
0.031007131561636925,0.31446290016174316,0.0011728722602128983,0.9402077794075012,T00213
0.04654601588845253,0.8238384127616882,0.021142514422535896,0.2315022200345993,T00214
0.04304908961057663,0.413224995136261,0.013661326840519905,0.8975493907928467,T00215
0.1747412234544754,0.16579513251781464,0.009652975015342236,0.9077295064926147,T00216
0.27016881108283997,0.5052091479301453,0.006128264591097832,0.43558230996131897,T00217
0.19669067859649658,0.3776159882545471,0.03133487328886986,0.3751243054866791,T00218
0.2159988284111023,0.8872517943382263,0.014445170760154724,0.07496605813503265,T00219
0.60032719373703,0.5626411437988281,0.01626395806670189,0.3120220899581909,T00220
0.584324061870575,0.3943904638290405,0.018320828676223755,0.2926904261112213,T00221
0.026278723031282425,0.7458754777908325,0.005049978848546743,0.6548096537590027,T00222
0.00935033243149519,0.1772162765264511,0.001462904387153685,0.9750919938087463,T00223
0.09652997553348541,0.2853124737739563,0.0020566864404827356,0.9178565740585327,T00224
0.1291073113679886,0.0796649381518364,0.012247549369931221,0.9085401296615601,T00225
0.027431830763816833,0.04906501621007919,0.0029020083602517843,0.9856244325637817,T00226
0.24586690962314606,0.5061328411102295,0.05615539103746414,0.4346112310886383,T00227
0.025358138605952263,0.8709837198257446,0.006300995592027903,0.49305179715156555,T00228
0.061139531433582306,0.025876659899950027,0.00455487472936511,0.9878615140914917,T00229
0.19841398298740387,0.7666622400283813,0.030613455921411514,0.18140867352485657,T00230
0.17282134294509888,0.3280041217803955,0.4548283815383911,0.29063236713409424,T00231
0.23869241774082184,0.45964643359184265,0.015627820044755936,0.513009786605835,T00232
0.3939429223537445,0.6219549179077148,0.01539129763841629,0.2468184530735016,T00233
0.08348055183887482,0.7507120370864868,0.003411124926060438,0.7156064510345459,T00234
0.076976478099823,0.5747765302658081,0.0028051468543708324,0.7352964878082275,T00235
0.2361491173505783,0.3330448865890503,0.41863441467285156,0.16445395350456238,T00236
0.16604767739772797,0.2161872386932373,0.6596187949180603,0.42796945571899414,T00237
0.3133775591850281,0.5289915800094604,0.014343466609716415,0.5667951703071594,T00238
0.4858734905719757,0.6494618654251099,0.06864678114652634,0.16591939330101013,T00239
0.6038469672203064,0.5934011936187744,0.014580310322344303,0.1135459691286087,T00240
0.07954736053943634,0.7981617450714111,0.004111592657864094,0.5256637334823608,T00241
0.09985277056694031,0.680040180683136,0.019089166074991226,0.4355276823043823,T00242
0.17229866981506348,0.5524159669876099,0.005864221137017012,0.7416036128997803,T00243
0.09370233863592148,0.41512513160705566,0.016529332846403122,0.8453613519668579,T00244
0.03716354817152023,0.1681102216243744,0.0013824240304529667,0.9732138514518738,T00245
0.2018977552652359,0.5793770551681519,0.00902512762695551,0.40863630175590515,T00246
0.5638604760169983,0.09966784715652466,0.06809193640947342,0.3764672875404358,T00247
0.4376852810382843,0.2908806800842285,0.004384950734674931,0.7099445462226868,T00248
0.22886812686920166,0.6851270794868469,0.004639654420316219,0.4520242512226105,T00249
0.18438103795051575,0.7769343852996826,0.024715734645724297,0.2316388487815857,T00250
0.17053917050361633,0.6010429263114929,0.20077383518218994,0.12590442597866058,T00251
0.20961406826972961,0.493674099445343,0.004197993781417608,0.809398353099823,T00252
0.06314605474472046,0.09056165814399719,0.003706465708091855,0.9864072203636169,T00253
0.29782411456108093,0.6865371465682983,0.029431594535708427,0.24108022451400757,T00254
0.07738059014081955,0.5823328495025635,0.12340345978736877,0.5071513652801514,T00255
0.2050965428352356,0.8851788640022278,0.0282202810049057,0.12966670095920563,T00256
0.5358957648277283,0.5179962515830994,0.019805263727903366,0.16465874016284943,T00257
0.21023397147655487,0.2960139214992523,0.4240429997444153,0.2983405292034149,T00258
0.4526613652706146,0.04868941381573677,0.004254081752151251,0.8496280312538147,T00259
0.39884117245674133,0.2930411398410797,0.006649079266935587,0.7797385454177856,T00260
0.3629474639892578,0.5466541051864624,0.007251403294503689,0.3946317434310913,T00261
0.17019179463386536,0.4457016587257385,0.005456328857690096,0.6242235898971558,T00262
0.5860472917556763,0.4320133924484253,0.01871049776673317,0.09615889936685562,T00263
0.03201459348201752,0.4262648820877075,0.0014645206974819303,0.917120099067688,T00264
0.6638658046722412,0.2554117739200592,0.10261213779449463,0.10287553071975708,T00265
0.029405107721686363,0.6646860837936401,0.0024025021120905876,0.8385589122772217,T00266
0.5042630434036255,0.4292430281639099,0.055034954100847244,0.3407978415489197,T00267
0.15835046768188477,0.8628185987472534,0.019433273002505302,0.32725194096565247,T00268
0.1289977729320526,0.5407220125198364,0.27055561542510986,0.14767523109912872,T00269
0.34627291560173035,0.6623060703277588,0.007490149699151516,0.2726019620895386,T00270
0.05256049707531929,0.6143770217895508,0.005338975228369236,0.6844844222068787,T00271
0.06952781230211258,0.4135887026786804,0.002457650611177087,0.9045628309249878,T00272
0.2028491050004959,0.44787633419036865,0.017978539690375328,0.6949894428253174,T00273
0.3228137195110321,0.7766567468643188,0.03920162469148636,0.17895884811878204,T00274
0.03968416526913643,0.3225741684436798,0.0006635066238231957,0.9638745784759521,T00275
0.429283082485199,0.42469990253448486,0.005179769359529018,0.35765567421913147,T00276
0.6065722107887268,0.07615923136472702,0.013627852313220501,0.761061429977417,T00277
0.6125287413597107,0.4461555778980255,0.023398153483867645,0.20177975296974182,T00278
0.0927620679140091,0.5022966265678406,0.006442524027079344,0.6857047080993652,T00279
0.4056461453437805,0.2408100962638855,0.006589840166270733,0.8318515419960022,T00280
0.08497731387615204,0.5658756494522095,0.0015235897153615952,0.8469486236572266,T00281
0.19372498989105225,0.9076718688011169,0.023957708850502968,0.11085008829832077,T00282
0.027023281902074814,0.3280627429485321,0.002097192918881774,0.8512371778488159,T00283
0.06569521874189377,0.6529124975204468,0.005878102965652943,0.6888034343719482,T00284
0.2774614691734314,0.8845061659812927,0.0037734159268438816,0.15689705312252045,T00285
0.41226011514663696,0.6624526977539062,0.04788493737578392,0.16305087506771088,T00286
0.14780455827713013,0.4527577757835388,0.015585900284349918,0.6755915284156799,T00287
0.03157960996031761,0.20881687104701996,0.0014984372537583113,0.9682658314704895,T00288
0.46424826979637146,0.6585845947265625,0.010664905421435833,0.259606271982193,T00289
0.41549351811408997,0.25664401054382324,0.007821537554264069,0.6106796860694885,T00290
0.009269778616726398,0.041848644614219666,0.0008056851220317185,0.9933633804321289,T00291
0.06331057101488113,0.5272032022476196,0.002454531379044056,0.8417530059814453,T00292
0.09772714972496033,0.14559012651443481,0.006186645478010178,0.9282481074333191,T00293
0.03453974053263664,0.5814438462257385,0.01070278137922287,0.7071554660797119,T00294
0.21435324847698212,0.4827200770378113,0.09811323881149292,0.3799028694629669,T00295
0.6158599257469177,0.3613477945327759,0.027760816738009453,0.1952441930770874,T00296
0.04763355106115341,0.20048625767230988,0.005102076102048159,0.8827459216117859,T00297
0.6242659091949463,0.3139607012271881,0.014845792204141617,0.3464719355106354,T00298
0.2706720530986786,0.522169291973114,0.2662535011768341,0.11114415526390076,T00299
0.44278791546821594,0.701880156993866,0.010364165529608727,0.22520874440670013,T00300
0.02123164013028145,0.12437848001718521,0.002967420034110546,0.9808987379074097,T00301
0.15885595977306366,0.6015340089797974,0.0036530555225908756,0.6397184133529663,T00302
0.12903597950935364,0.09916329383850098,0.07215776294469833,0.8707671761512756,T00303
0.08724728971719742,0.6736350059509277,0.012570256367325783,0.33534204959869385,T00304
0.17512452602386475,0.14858105778694153,0.7582694888114929,0.10925905406475067,T00305
0.035358037799596786,0.06144021824002266,0.0010639582760632038,0.9665034413337708,T00306
0.7154127359390259,0.2039499431848526,0.016095245257019997,0.4814521074295044,T00307
0.11218073964118958,0.22127285599708557,0.0035710521042346954,0.9150912761688232,T00308
0.05523445084691048,0.660785973072052,0.005084987264126539,0.7507400512695312,T00309
0.5813760161399841,0.6806815266609192,0.01247462909668684,0.15801674127578735,T00310
0.011640310287475586,0.38078999519348145,0.003144370624795556,0.9592175483703613,T00311
0.1546328067779541,0.41639000177383423,0.003388109849765897,0.8830554485321045,T00312
0.4329523742198944,0.4146864712238312,0.02250092662870884,0.3975502550601959,T00313
0.15887339413166046,0.1809261292219162,0.007963182404637337,0.8825235366821289,T00314
0.5892504453659058,0.44422903656959534,0.015707017853856087,0.38928622007369995,T00315
0.3772043287754059,0.40507248044013977,0.12454680353403091,0.19512808322906494,T00316
0.2050645351409912,0.45474129915237427,0.1408928632736206,0.2545682191848755,T00317
0.15343809127807617,0.18077746033668518,0.0018045625183731318,0.8396099805831909,T00318
0.043301403522491455,0.272585391998291,0.0020887921564280987,0.8830400705337524,T00319
0.3943547308444977,0.06458912789821625,0.13004162907600403,0.6555163264274597,T00320
0.028657186776399612,0.1252388060092926,0.0029660251457244158,0.9811935424804688,T00321
0.7870610356330872,0.3293341100215912,0.025077182799577713,0.1323464810848236,T00322
0.5639113187789917,0.5946405529975891,0.025750940665602684,0.22494809329509735,T00323
0.2941969037055969,0.8282283544540405,0.10986165702342987,0.06961260735988617,T00324
0.024196568876504898,0.3719921112060547,0.003770287614315748,0.9448490738868713,T00325
0.34579914808273315,0.5415312051773071,0.009198060259222984,0.5738550424575806,T00326
0.019335584715008736,0.27339527010917664,0.001233863178640604,0.9460971355438232,T00327
0.19610805809497833,0.49853190779685974,0.09831120073795319,0.47674188017845154,T00328
0.7606730461120605,0.244320347905159,0.12249711155891418,0.11731888353824615,T00329
0.10182059556245804,0.475887656211853,0.002759614959359169,0.8347384333610535,T00330
0.42069926857948303,0.7659229040145874,0.08758628368377686,0.15998654067516327,T00331
0.4413776397705078,0.6440790295600891,0.00729736965149641,0.20440968871116638,T00332
0.33143553137779236,0.5862330198287964,0.006281470414251089,0.4963075518608093,T00333
0.03596029058098793,0.5905143022537231,0.005168883595615625,0.7045716643333435,T00334
0.4653332829475403,0.052671439945697784,0.4712531566619873,0.3300729990005493,T00335
0.32943588495254517,0.07565567642450333,0.001914529362693429,0.8957865834236145,T00336
0.21461710333824158,0.38819006085395813,0.03268519788980484,0.5972875952720642,T00337
0.8352489471435547,0.29142889380455017,0.020991897210478783,0.1465562880039215,T00338
0.0822308361530304,0.3698975145816803,0.0031810710206627846,0.9082334637641907,T00339
0.26803427934646606,0.7225143909454346,0.003993968013674021,0.2642805576324463,T00340
0.27865713834762573,0.2876737415790558,0.033691078424453735,0.44143566489219666,T00341
0.6447191834449768,0.5559594035148621,0.013931432738900185,0.2565515339374542,T00342
0.458805650472641,0.39809948205947876,0.020305324345827103,0.2453335076570511,T00343
0.3112943470478058,0.7814053297042847,0.00958515889942646,0.2741284966468811,T00344
0.4825851619243622,0.38026025891304016,0.02040032669901848,0.21464838087558746,T00345
0.1381067931652069,0.7892248034477234,0.01051709521561861,0.4116930365562439,T00346
0.7994176745414734,0.21687929332256317,0.04132326319813728,0.2107338309288025,T00347
0.2903389632701874,0.7554154396057129,0.03161034360527992,0.1815812885761261,T00348
